id,name_,image_url,is_closed,url,review_count,category,rating,price,display_phone,latitude,longitude,address1,address2,address3,city,zip_code,country,state_
iEZvQg5mha6hLemB_vHoUQ,Mythology Distillery,https://s3-media3.fl.yelpcdn.com/bphoto/WOd9I1QRwHJPtWF_3Jf9WA/o.jpg,FALSE,https://www.yelp.com/biz/mythology-distillery-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,84,Distillery,4.5,$$,(720) 458-0501,39.76737002,-105.01103,3622 Tejon St,,,Denver,80211,US,CO
iokZnb8wIN2B4JfrHPto0w,Mile High Spirits,https://s3-media1.fl.yelpcdn.com/bphoto/PVV0Xd5X-5O7ICAVEmmagg/o.jpg,FALSE,https://www.yelp.com/biz/mile-high-spirits-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,177,Distillery,4,$$,(303) 296-2226,39.75454,-104.9892799,2201 Lawrence St,,,Denver,80205,US,CO
4n3PN3hCimCgC4tl1DJ_CQ,Laws Whiskey House,https://s3-media3.fl.yelpcdn.com/bphoto/YPDqVJ4_lCXri6l1J5X69Q/o.jpg,FALSE,https://www.yelp.com/biz/laws-whiskey-house-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,55,Distillery,4.5,$,(720) 570-1420,39.690727,-104.988411,1420 S Acoma St,,,Denver,80223,US,CO
KF0KXGAzfCixrLKcCHNfRw,Ironton Distillery & Crafthouse,https://s3-media1.fl.yelpcdn.com/bphoto/3Wa0omJ9Swp-Z7ixxo429w/o.jpg,FALSE,https://www.yelp.com/biz/ironton-distillery-and-crafthouse-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,93,Distillery,4.5,$$,(720) 532-0937,39.772877,-104.978491,3636 Chestnut Pl,,,Denver,80216,US,CO
b2DXzcCGcMAnvCa81mu3PA,Archetype Distillery,https://s3-media2.fl.yelpcdn.com/bphoto/iSXOpv85eSbD0130W9XDXg/o.jpg,FALSE,https://www.yelp.com/biz/archetype-distillery-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,37,Distillery,5,$$,(303) 999-0105,39.71447677,-104.987834,119 S Broadway,,,Denver,80209,US,CO
UrVfPOPpYe-DXhwgXaVtzQ,The Block Distilling,https://s3-media3.fl.yelpcdn.com/bphoto/B54tDakr7Mg-L0e6m8g2uQ/o.jpg,FALSE,https://www.yelp.com/biz/the-block-distilling-denver-3?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,79,Distillery,4,$$,(303) 484-9033,39.76206,-104.98058,2990 Larimer St,,,Denver,80205,US,CO
PXvh2Xj0I4h6FRHztOGjrw,Denver Distillery,https://s3-media1.fl.yelpcdn.com/bphoto/kTzt3JGn8WvbbslarsZoQA/o.jpg,FALSE,https://www.yelp.com/biz/denver-distillery-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,45,Distillery,4.5,$$,(720) 381-3226,39.7121735,-104.987384,244 S Broadway,,,Denver,80209,US,CO
2AMRGlJ8xWjRd6K4DeM6Bw,Deviation Distilling,https://s3-media3.fl.yelpcdn.com/bphoto/ptw04qaA3LpNypjAQA-suA/o.jpg,FALSE,https://www.yelp.com/biz/deviation-distilling-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,19,Distillery,5,,(720) 645-1539,39.718308,-104.999183,900 W 1st Ave,Ste 150,,Denver,80223,US,CO
UbISbydUifsWeP6ADYZkRw,Rising Sun Distillery,https://s3-media2.fl.yelpcdn.com/bphoto/6O8hAqq6WJ1AHx1FhB4SlA/o.jpg,FALSE,https://www.yelp.com/biz/rising-sun-distillery-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,23,Distillery,4.5,$$,(303) 534-1788,39.737311,-105.015062,1330 Zuni St,Ste J,,Denver,80204,US,CO
LHw3BtwW7om_8TbrEr9psg,Tighe Brothers Distillery,https://s3-media1.fl.yelpcdn.com/bphoto/9ftva89H0Nx7t1zQYNxXwQ/o.jpg,FALSE,https://www.yelp.com/biz/tighe-brothers-distillery-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,10,Distillery,5,$$,(303) 635-6177,39.77534791,-104.9517897,4200 Milwaukee St,,,Denver,80216,US,CO
AT40GuKOGj-KTBtJnIdrzw,Devil's Head Distillery,https://s3-media2.fl.yelpcdn.com/bphoto/X2_nloXCPlUhHS2ui7fpBg/o.jpg,FALSE,https://www.yelp.com/biz/devils-head-distillery-englewood?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,37,Distillery,4.5,$$,(720) 668-8770,39.65651813,-104.9888008,3296 S Acoma St,,,Englewood,80110,US,CO
JNfwcgL65DJtPt_e4Pq_Ig,Talnua Distillery and Tasting Room,https://s3-media3.fl.yelpcdn.com/bphoto/zXT-k6zsYulPHsHm8tzkqw/o.jpg,FALSE,https://www.yelp.com/biz/talnua-distillery-and-tasting-room-arvada?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,11,Distillery,5,,(303) 431-4949,39.80048,-105.05487,5405 W 56th Ave,Unit C,,Arvada,80002,US,CO
EulPLFbdJqfrFBxpu6x0Eg,Molly Brown Spirits,https://s3-media1.fl.yelpcdn.com/bphoto/7JaIcHz3AegTKsJ83Cn5dQ/o.jpg,FALSE,https://www.yelp.com/biz/molly-brown-spirits-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,1,Distillery,5,,(303) 332-4615,39.835885,-104.960112,2300 E 77th Ave,Unit 300,,Denver,80229,US,CO
